,기상번호,시도코드,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),SO2,CO,O3,NO2,PM10,PM25
2764,2720170726,27,20170726,25.4,21.9,30.1,3.5,110.0,1002.7,0.002098361,0.24983606600000002,0.032019672,0.011888525,22.25,8.917763158
2765,2720170727,27,20170727,26.4,19.1,33.9,2.1,140.0,1002.4,0.0032475570000000003,0.37166123799999995,0.045589577,0.017912052,28.60983607,13.78360656
2766,2720170728,27,20170728,28.2,21.9,35.4,1.9,140.0,1001.9,0.005569536,0.545806452,0.046283871,0.023606452000000003,40.96732026,23.65372168
2767,2720170729,27,20170729,,21.5,26.2,3.1,140.0,1002.7,0.002522436,0.454166667,0.033586538,0.014134615,31.41496599,19.35620915
2768,2720170730,27,20170730,26.3,22.0,30.9,1.5,140.0,1001.8,0.001926282,0.43269230799999997,0.035163462,0.011708333000000001,38.96710526,22.62459547
2769,2720170731,27,20170731,24.8,23.7,26.1,1.5,110.0,1003.4,0.002337838,0.506081081,0.014577703000000001,0.021665541,42.804195799999995,27.41694915
2770,2720170801,27,20170801,26.9,23.4,32.8,1.8,140.0,1004.2,0.002217532,0.36753246799999995,0.024730519,0.014438312,27.60714286,12.56146179
2771,2720170802,27,20170802,26.4,23.2,31.3,3.4,110.0,1002.4,0.002942308,0.473397436,0.032432692,0.011673076999999999,26.52669039,13.76923077
2772,2720170803,27,20170803,26.9,22.5,32.1,2.9,110.0,1000.3,0.00229316,0.319543974,0.031697067999999995,0.010543974,23.1,10.4267101
2773,2720170804,27,20170804,29.3,24.3,35.6,2.5,140.0,999.5,0.0033554009999999996,0.412891986,0.039017422,0.013108014,27.97153025,13.8641115
2774,2720170805,27,20170805,30.1,25.2,36.5,2.8,90.0,997.3,0.003980066,0.514930556,0.035524917,0.013431894,26.12982456,13.8537415
2775,2720170806,27,20170806,30.9,25.8,37.0,2.4,110.0,994.1,0.004320513,0.46041666700000006,0.029580127999999997,0.011314754,23.12371134,12.76470588
2776,2720170807,27,20170807,30.9,26.3,35.5,2.3,290.0,992.6,0.002539792,0.34394463700000005,0.043733333,0.014534483,25.87142857,13.66778523
2777,2720170808,27,20170808,29.9,24.8,34.5,1.9,340.0,993.3,0.002090604,0.35681818200000004,0.043535714,0.017081433,32.73927393,18.9009901
2778,2720170809,27,20170809,27.0,24.5,29.7,2.2,110.0,991.2,0.00246129,0.49032258100000004,0.036983871,0.017451613,37.2781457,23.37748344
2779,2720170810,27,20170810,24.7,23.6,26.2,1.8,140.0,994.2,0.0018398689999999998,0.364379085,0.023555556000000002,0.014173203,14.70503597,6.408163265
2780,2720170811,27,20170811,26.0,22.8,32.3,2.0,110.0,1000.1,0.001886731,0.265695793,0.019472492,0.011595468999999999,17.40625,5.848684211
2781,2720170812,27,20170812,24.9,21.3,30.2,2.4,90.0,1004.9,0.002,0.23108974399999999,0.018666666999999998,0.010565916000000002,18.74247492,7.45751634
2782,2720170813,27,20170813,23.6,20.5,26.7,2.3,110.0,1005.0,0.0019294870000000001,0.22467948699999998,0.015041667,0.008217949,14.58801498,5.1447368419999995
2783,2720170814,27,20170814,22.4,21.3,24.2,2.6,110.0,1001.0,0.001967532,0.310064935,0.01463961,0.012905844,12.0620155,4.426174497
2784,2720170815,27,20170815,23.5,21.6,25.2,1.6,140.0,998.2,0.002070513,0.32243589699999997,0.009233974,0.012939103,15.34982332,6.0766666670000005
2785,2720170816,27,20170816,25.2,22.8,30.4,2.2,110.0,999.2,0.002064189,0.279124579,0.015946128,0.011356902,14.37837838,4.3298611110000005
2786,2720170817,27,20170817,25.1,22.0,30.3,2.8,140.0,1001.9,0.002213287,0.31013986,0.02374386,0.011108392,18.97003745,8.530035336000001
2787,2720170818,27,20170818,25.5,21.8,31.1,1.4,110.0,1004.9,0.002659574,0.378368794,0.025897162999999997,0.015613475,27.566786999999998,13.52517986
2788,2720170819,27,20170819,25.1,22.8,30.2,1.9,140.0,1006.4,0.002246528,0.401736111,0.029833332999999997,0.014304833000000001,29.67870036,17.70921986
2789,2720170820,27,20170820,25.5,23.2,29.3,2.1,140.0,1004.2,0.001979167,0.31299639,0.019045139,0.01116791,22.98534799,11.13028169
2790,2720170821,27,20170821,26.1,23.4,32.0,1.6,110.0,1002.8,0.0021082089999999998,0.334615385,0.012208178,0.015486989,26.869731800000004,14.93129771
2791,2720170822,27,20170822,27.5,23.7,33.5,1.3,340.0,1006.2,0.002270916,0.33129771,0.014641221000000001,0.014503846,22.8625,9.565891472999999
2792,2720170823,27,20170823,30.4,25.2,35.9,1.7,230.0,1006.1,0.00258296,0.317813765,0.014910931,0.011639831000000002,23.86440678,10.00813008
2793,2720170824,27,20170824,31.0,26.2,35.5,3.4,270.0,1000.8,0.002096154,0.257758621,0.014422414,0.009375,19.09459459,7.561702127999999
2794,2720170825,27,20170825,28.6,24.1,33.7,1.9,290.0,1001.5,0.001982143,0.35940170899999996,0.026222222000000003,0.020521368,24.07488987,11.37446809
2795,2720170826,27,20170826,25.5,20.0,31.4,2.3,290.0,1006.8,0.002379167,0.36375,0.035729167,0.019458333,30.22844828,16.30084746
2796,2720170827,27,20170827,23.7,16.9,31.0,1.8,110.0,1008.8,0.002629167,0.3725,0.048054167,0.016941667,33.2,17.83404255
2797,2720170828,27,20170828,26.0,19.0,32.3,1.4,140.0,1005.0,0.0030127120000000003,0.39915254200000005,0.04220339,0.016983051000000002,33.40336134,19.58227848
2798,2720170829,27,20170829,26.1,21.4,30.9,2.4,320.0,1005.2,0.002113445,0.325630252,0.046361345,0.014260503999999999,23.68075117,13.29361702
2799,2720170830,27,20170830,21.9,19.4,25.6,2.2,290.0,1006.3,0.002365957,0.33829787200000005,0.032038298,0.020025532,33.56837607,16.32083333
2800,2720170831,27,20170831,21.9,15.5,29.1,2.0,110.0,1005.1,0.002248869,0.39665272,0.035046025,0.018246862,36.05084746,19.77310924
2801,2720170901,27,20170901,21.2,17.2,27.1,2.6,110.0,1006.3,0.001831776,0.34117647100000004,0.025361345,0.01589916,25.25847458,11.71489362
2802,2720170902,27,20170902,20.6,14.6,26.5,2.1,110.0,1006.9,0.00199537,0.322916667,0.021470832999999998,0.014808333,18.4826087,9.344827586000001
2803,2720170903,27,20170903,21.5,14.8,27.9,2.1,90.0,1009.3,0.002578704,0.3725,0.0255125,0.011941667,17.19004525,9.179039301
2804,2720170904,27,20170904,22.3,17.6,28.0,2.3,110.0,1009.6,0.003088785,0.39106383,0.024730942000000002,0.015782979,23.11392405,11.13389121
2805,2720170905,27,20170905,21.4,18.4,24.8,1.2,110.0,1005.6,0.00244843,0.394117647,0.013706383,0.021735294,29.7,18.1106383
2806,2720170906,27,20170906,21.3,18.2,25.3,1.3,290.0,1001.5,0.001708155,0.37510729600000003,0.016733906,0.019437768,27.57476636,19.23893805
2807,2720170907,27,20170907,22.5,18.2,28.3,1.6,290.0,1000.9,0.001911765,0.42394958,0.029151261,0.021911765,36.63913043,24.70212766
2808,2720170908,27,20170908,23.6,17.8,29.8,1.2,320.0,1004.8,0.002105042,0.5642857139999999,0.027823529,0.024180672,54.68220339,37.41841004
2809,2720170909,27,20170909,23.6,17.9,30.4,1.0,110.0,1006.5,0.002170833,0.568333333,0.031120832999999997,0.024608333,53.28270042,36.42677824
2810,2720170910,27,20170910,23.1,18.0,29.1,2.0,110.0,1007.5,0.002608333,0.54875,0.038257778,0.016158333,46.77310924,32.3125
2811,2720170911,27,20170911,20.9,19.4,22.7,1.9,140.0,1000.3,0.001757447,0.40211864399999997,0.022817777999999997,0.017809322,24.00900901,15.08225108
2812,2720170912,27,20170912,24.4,19.5,30.0,1.9,290.0,1006.6,0.001949791,0.423430962,0.027857741000000002,0.019309623,35.99578059,21.42616034
2813,2720170913,27,20170913,22.7,16.6,28.2,2.1,270.0,1011.8,0.002298319,0.353361345,0.031651261,0.019781513,31.45188285,14.87341772
2814,2720170914,27,20170914,21.3,15.3,27.2,2.3,90.0,1013.2,0.002660944,0.38705357100000004,0.025463964,0.018702586,31.88135593,16.54661017
2815,2720170915,27,20170915,21.0,17.5,24.7,3.4,140.0,1012.7,0.0017669489999999999,0.287288136,0.024363229,0.014351695,24.63445378,9.889361702
2816,2720170916,27,20170916,21.6,18.9,24.8,2.9,90.0,1007.1,0.0015166670000000002,0.26375,0.025442982000000003,0.011266667,19.99166667,7.097457627000001
2817,2720170917,27,20170917,21.8,18.6,25.6,1.3,20.0,999.1,0.001366667,0.26708333300000003,0.024716667,0.009104167,12.07692308,5.253275109
2818,2720170918,27,20170918,22.3,16.2,29.1,1.4,290.0,1002.0,0.001983122,0.33797468399999997,0.01985654,0.020637131,24.98695652,12.7375
2819,2720170919,27,20170919,23.5,15.7,29.2,1.6,340.0,1003.9,0.002691983,0.534599156,0.040691983,0.021578059,69.35,45.30416667
2820,2720170920,27,20170920,21.6,14.9,25.3,2.6,290.0,1005.1,0.002534884,0.437711864,0.043283898,0.021602563999999998,53.31380753,31.95378151
2821,2720170921,27,20170921,19.7,11.5,27.1,1.3,70.0,1008.0,0.0026744190000000004,0.40460251,0.028046025,0.029548117000000002,38.9789916,22.60669456
2822,2720170922,27,20170922,20.9,15.3,28.0,1.0,90.0,1006.8,0.002497778,0.402531646,0.026831897,0.029481012999999997,39.23628692,23.63598326
2823,2720170923,27,20170923,21.6,15.7,27.4,1.1,230.0,1009.4,0.0023875,0.43541666700000003,0.027412281,0.027991667,54.05,31.45
2824,2720170924,27,20170924,22.1,15.5,28.9,1.2,110.0,1009.3,0.001970711,0.494979079,0.03134728,0.021393305,63.94583333,39.00416667
2825,2720170925,27,20170925,22.9,17.2,29.4,2.3,110.0,1008.6,0.0026752140000000004,0.517948718,0.037974359,0.021435897000000002,64.44537815,40.3125
2826,2720170926,27,20170926,22.4,16.1,28.7,2.2,110.0,1006.5,0.0032288140000000004,0.504661017,0.037372881000000004,0.019461864,51.18487395,28.29707113
2827,2720170927,27,20170927,18.1,16.1,21.5,1.5,110.0,1000.5,0.002101695,0.387288136,0.022237287999999997,0.020851695,28.84070796,17.62711864
2828,2720170928,27,20170928,20.8,17.6,26.7,2.2,320.0,1003.4,0.0020041670000000003,0.33,0.024538136000000002,0.019833333,31.37552743,15.88702929
2829,2720170929,27,20170929,17.4,13.5,22.2,2.2,290.0,1011.4,0.002310924,0.29789916,0.028113445,0.019194093,29.47698745,11.60251046
2830,2720170930,27,20170930,17.4,9.2,26.5,1.2,110.0,1016.3,0.002558333,0.40083333299999996,0.0198125,0.0278,40.38396624,21.65
2831,2720171001,27,20171001,16.0,11.7,19.4,1.4,140.0,1011.5,0.0027125,0.467083333,0.0104,0.02810084,48.23206751,31.87763713
2832,2720171002,27,20171002,20.2,17.6,23.6,1.3,140.0,1003.7,0.0017573220000000002,0.39125,0.016183333,0.018616667,21.0,13.87124464
2833,2720171003,27,20171003,19.5,17.1,24.2,2.9,110.0,1010.7,0.001545833,0.321008403,0.020720833,0.0112375,23.72413793,10.13135593
2834,2720171004,27,20171004,17.9,15.6,21.6,3.3,140.0,1016.8,0.0015291670000000001,0.259401709,0.031216667000000003,0.0071375,21.6875,8.584745762999999
2835,2720171005,27,20171005,16.5,13.5,20.2,1.6,110.0,1017.9,0.001908333,0.296969697,0.022758333,0.011370833,20.19246862,9.075630252
2836,2720171006,27,20171006,16.0,14.1,17.9,1.0,250.0,1012.4,0.0014916670000000001,0.313793103,0.0091625,0.014870833,17.0,9.650862069
2837,2720171007,27,20171007,20.0,17.1,23.9,1.6,110.0,1013.5,0.0015375,0.33833333299999996,0.017783333000000002,0.01165,18.30472103,10.54148472
2838,2720171008,27,20171008,21.3,16.5,27.7,0.9,50.0,1016.3,0.0015958329999999998,0.400421941,0.0185375,0.014179167,21.54506438,12.46956522
2839,2720171009,27,20171009,22.5,16.6,29.1,1.0,140.0,1014.9,0.002170833,0.45536480700000004,0.018895833,0.019991667,33.33476395,20.34745763
2840,2720171010,27,20171010,22.7,18.1,28.3,1.5,140.0,1012.3,0.0021694920000000003,0.4375,0.018813559,0.019559322,37.33191489,22.65400844
2841,2720171011,27,20171011,20.3,17.2,23.6,2.0,290.0,1010.7,0.002242553,0.46278026899999997,0.018493213,0.017922747,33.29565217,21.39316239
2842,2720171012,27,20171012,14.8,13.9,17.4,1.3,290.0,1012.8,0.001849785,0.33888888899999997,0.00839485,0.019696428999999998,27.12719298,17.1092437
2843,2720171013,27,20171013,15.4,10.6,20.1,2.5,290.0,1014.1,0.0019957079999999997,0.282758621,0.01972103,0.020535088,30.56561086,19.10970464
2844,2720171014,27,20171014,15.3,11.3,21.0,1.8,110.0,1017.9,0.002179167,0.329707113,0.023704167,0.021229167,33.94142259,19.21848739
2845,2720171015,27,20171015,15.5,12.2,19.0,1.8,110.0,1020.4,0.0017708329999999999,0.291025641,0.022691667000000002,0.014608333000000001,26.15899582,13.05857741
2846,2720171016,27,20171016,15.8,12.3,19.6,1.1,110.0,1019.3,0.002046218,0.298712446,0.017193277,0.021487395,28.21333333,12.31380753
2847,2720171017,27,20171017,15.6,9.7,21.3,2.1,110.0,1018.0,0.002304167,0.342916667,0.0186125,0.020175,36.22594142,20.50833333
2848,2720171018,27,20171018,16.3,14.0,19.6,2.3,90.0,1016.7,0.0020340429999999997,0.285106383,0.028161702,0.016153191,30.644067800000002,13.28991597
2849,2720171019,27,20171019,15.5,11.7,20.5,1.4,90.0,1012.6,0.002072034,0.284304933,0.018148305,0.019080508,25.57983193,11.94957983
2850,2720171020,27,20171020,15.6,11.0,21.9,1.6,90.0,1012.2,0.0023080170000000003,0.294009217,0.016194915,0.021898734,24.79059829,12.86521739
2851,2720171021,27,20171021,15.3,9.7,22.2,1.8,110.0,1010.8,0.002308333,0.296610169,0.0180875,0.021395833,26.66945607,15.66666667
2852,2720171022,27,20171022,16.8,11.0,21.8,2.9,50.0,1004.7,0.0016541670000000002,0.233333333,0.036245833,0.008025,25.31196581,10.9017094
2853,2720171023,27,20171023,14.4,10.5,18.9,1.7,110.0,1011.0,0.001851695,0.236842105,0.031652542,0.014682203000000001,30.14042553,12.00416667
2854,2720171024,27,20171024,12.5,8.9,17.5,1.6,110.0,1017.7,0.002542017,0.365531915,0.013218487,0.02639916,42.6875,22.87447699
2855,2720171025,27,20171025,12.5,6.4,20.2,0.9,90.0,1018.1,0.002398305,0.42770562799999995,0.014821276999999999,0.029042373,49.25941423,29.63445378
2856,2720171026,27,20171026,12.5,5.8,19.3,0.9,110.0,1015.2,0.002789916,0.498283262,0.011466387,0.038789916,62.8487395,40.65966387
2857,2720171027,27,20171027,15.2,10.4,22.2,1.5,90.0,1013.5,0.003214286,0.497881356,0.016840336,0.034306723,55.85294118,36.72689076
2858,2720171028,27,20171028,15.8,10.8,20.7,1.6,110.0,1013.4,0.0022958329999999997,0.37291666700000003,0.016220833,0.025216667,34.90833333,20.88284519
2859,2720171029,27,20171029,14.7,8.9,21.5,3.1,290.0,1008.3,0.00225,0.35151515200000005,0.030558332999999997,0.014070833,53.4248927,23.24369748
2860,2720171030,27,20171030,9.7,6.1,14.8,2.9,290.0,1017.6,0.00252521,0.330131004,0.021163866,0.020836134,45.42307692,14.68220339
2861,2720171031,27,20171031,9.5,1.7,18.3,1.1,270.0,1018.2,0.003337553,0.45527426200000004,0.011651261000000001,0.032289916,45.55696203,23.105932199999998
2862,2720171101,27,20171101,12.1,5.1,19.6,1.3,320.0,1014.8,0.0034957259999999998,0.52212766,0.014702128,0.034476596,51.8875,28.90833333
2863,2720171102,27,20171102,13.6,8.8,20.9,0.8,340.0,1011.7,0.00371308,0.563876652,0.014113924,0.037907172999999995,71.0,41.79166667
2864,2720171103,27,20171103,13.2,7.9,20.4,2.2,290.0,1012.5,0.0030970459999999996,0.5495575220000001,0.021434599,0.026097046000000002,72.6025641,46.67226891
2865,2720171104,27,20171104,9.5,5.6,14.8,2.4,290.0,1020.5,0.002320833,0.407083333,0.025779167000000002,0.020120833,41.29583333,25.99579832
2866,2720171105,27,20171105,9.1,3.3,16.4,1.6,270.0,1021.6,0.002920833,0.505416667,0.0178125,0.024695832999999997,48.04219409,32.59745763
2867,2720171106,27,20171106,10.0,2.9,18.2,1.2,320.0,1017.8,0.0034584840000000004,0.613928571,0.012492857,0.036202247,57.27368421,36.18928571
2868,2720171107,27,20171107,12.9,4.7,20.9,1.0,270.0,1014.8,0.0036303629999999997,0.6435643560000001,0.011026316000000001,0.039371429,60.43506494,38.424437299999994
2869,2720171108,27,20171108,15.4,11.0,21.4,2.7,290.0,1011.9,0.003760518,0.604530744,0.025427184,0.025333333,74.08681672,39.016611299999994
2870,2720171109,27,20171109,10.6,4.3,18.9,1.1,50.0,1017.3,0.0037156859999999997,0.495317726,0.013908496999999999,0.036513072,57.3961039,27.59672131
2871,2720171110,27,20171110,13.0,4.5,22.2,3.1,110.0,1009.4,0.00349026,0.524914676,0.021896104,0.025951299,61.29487179,31.45833333
2872,2720171111,27,20171111,7.9,3.2,13.0,3.3,290.0,1013.9,0.0022948720000000003,0.32403846199999997,0.021605769,0.015698718,69.20967742,13.85897436
2873,2720171112,27,20171112,6.5,-0.5,14.7,1.1,140.0,1014.9,0.003429487,0.493910256,0.012022436000000001,0.027227564,49.92282958,21.51923077
2874,2720171113,27,20171113,8.6,1.5,15.7,1.0,320.0,1011.4,0.003868421,0.571381579,0.009536184,0.035111842000000004,50.83870968,27.78205128
2875,2720171114,27,20171114,10.6,6.6,15.8,2.7,290.0,1011.5,0.004052288,0.505882353,0.017127451000000002,0.027111111,60.44871795,28.4775641
2876,2720171115,27,20171115,7.0,2.5,11.7,2.9,290.0,1013.9,0.003245161,0.39,0.019193548,0.020501618,37.80769231,15.58199357
2877,2720171116,27,20171116,4.9,1.1,10.3,2.3,290.0,1017.5,0.0031980520000000003,0.41201298700000005,0.018301638999999998,0.023358804,32.01986755,16.56333333
2878,2720171117,27,20171117,5.6,-2.2,11.4,0.8,270.0,1013.2,0.005696078,0.688673139,0.0035789470000000003,0.044811448,59.26860841,36.08709677
2879,2720171118,27,20171118,3.6,-1.0,9.1,4.2,290.0,1013.2,0.003025641,0.432371795,0.021618056,0.018822951,44.19871795,26.47419355
2880,2720171119,27,20171119,1.7,-2.1,6.1,3.8,290.0,1019.4,0.002746795,0.322115385,0.027568106000000002,0.009442623,22.81107492,10.09385113
2881,2720171120,27,20171120,4.6,1.7,9.0,2.8,290.0,1018.9,0.0037354840000000003,0.45548387100000004,0.019477419,0.022762376,36.04516129,18.28387097
2882,2720171121,27,20171121,4.1,-2.2,11.8,0.9,110.0,1019.0,0.004748299,0.723129252,0.008391156,0.039808362,60.98972603,38.37883959
2883,2720171122,27,20171122,5.9,1.3,10.8,1.4,290.0,1011.7,0.005385714000000001,0.7282142859999999,0.005942652,0.043233083,73.93379791,45.34615385
2884,2720171123,27,20171123,3.4,0.1,7.2,3.2,290.0,1014.1,0.003003509,0.355438596,0.018168421,0.019954386,30.17013889,12.34843206
2885,2720171124,27,20171124,2.5,-1.0,7.8,2.2,320.0,1017.8,0.002671378,0.38833922299999996,0.011830388999999998,0.024501767,30.38245614,16.89547038
2886,2720171125,27,20171125,3.3,-3.5,11.2,0.9,50.0,1019.8,0.004450355,0.586879433,0.012758865,0.029677305,45.17793594,25.86861314
2887,2720171126,27,20171126,6.6,2.1,14.0,1.1,110.0,1017.1,0.004534722,0.7649305559999999,0.015864583,0.033868056,66.81184669,38.82638889
2888,2720171127,27,20171127,5.7,-0.6,13.3,0.8,110.0,1019.4,0.004825175,0.8440559440000001,0.0051713290000000006,0.046122378,76.89236111,47.46875
2889,2720171128,27,20171128,8.4,1.2,15.5,1.0,270.0,1015.3,0.005457143,0.927857143,0.0042607140000000005,0.051192857,92.00694444,60.78472222
2890,2720171129,27,20171129,9.4,4.6,14.3,2.3,290.0,1016.1,0.0036170209999999998,0.582269504,0.014780142,0.033319149,69.75503356,42.30536913
2891,2720171130,27,20171130,4.1,-0.5,8.2,4.6,290.0,1018.3,0.0024594589999999998,0.29393939399999996,0.023188552,0.018245791,28.60128617,10.72903226
2892,2720171201,27,20171201,0.2,-2.6,4.4,3.3,290.0,1023.3,0.002864078,0.358899676,0.020721683,0.020731392,24.66129032,11.72847682
2893,2720171202,27,20171202,1.7,-4.5,8.4,0.9,270.0,1022.0,0.004128205,0.605128205,0.008083333,0.035833332999999995,46.60912052,27.122186499999998
2894,2720171203,27,20171203,4.1,-3.1,12.8,0.8,290.0,1017.4,0.003983974,0.721794872,0.008,0.038221154,54.69902913,35.76527331
2895,2720171204,27,20171204,3.2,-1.4,8.2,3.2,290.0,1013.6,0.0036905540000000004,0.587947883,0.017130293,0.026068404,54.76774194,33.62379421
2896,2720171205,27,20171205,-1.4,-4.1,2.3,4.1,290.0,1015.0,0.0029562290000000003,0.342903226,0.020603226000000002,0.015645161,23.55409836,11.43197279
2897,2720171206,27,20171206,0.1,-5.5,7.1,1.1,90.0,1017.1,0.00452027,0.6038961039999999,0.007392856999999999,0.035344156,44.04530744,27.09180328
2898,2720171207,27,20171207,2.2,-2.6,7.6,1.5,320.0,1014.8,0.004874598,0.740264026,0.009254019,0.038588423999999996,65.78,42.17132867
2899,2720171208,27,20171208,-0.3,-3.1,2.8,4.0,290.0,1015.7,0.0028645159999999997,0.358445946,0.02016129,0.01596129,27.54723127,16.15719064
2900,2720171209,27,20171209,1.7,-4.3,7.0,1.6,270.0,1013.8,0.003426282,0.500641026,0.009615385,0.028724358999999998,35.63636364,21.880258899999998
2901,2720171210,27,20171210,4.1,-0.5,11.0,2.2,290.0,1007.8,0.0037724359999999997,0.620833333,0.015762821,0.024929487,45.66343042,30.76527331
2902,2720171211,27,20171211,-1.6,-5.7,2.9,5.1,290.0,1014.4,0.002135135,0.330392157,0.020794118,0.010614378999999998,32.27597403,10.27124183
2903,2720171212,27,20171212,-4.8,-8.2,-1.0,4.0,290.0,1021.3,0.002579661,0.38888888899999996,0.019143791,0.013509803999999999,20.97682119,11.35353535
2904,2720171213,27,20171213,-3.3,-7.0,1.8,3.4,270.0,1023.0,0.003280645,0.453225806,0.016164516,0.023119355,24.18122977,13.19480519
2905,2720171214,27,20171214,-2.8,-10.2,3.7,0.7,110.0,1024.0,0.005412903,0.777419355,0.004422581,0.044809677,51.79478827,33.83279743
2906,2720171215,27,20171215,0.6,-6.5,6.5,1.5,320.0,1018.9,0.005032362,0.800323625,0.007770226999999999,0.041660194,53.58387097,35.22580645
2907,2720171216,27,20171216,-0.2,-4.4,3.0,4.5,290.0,1018.2,0.003855769,0.533653846,0.020557692,0.018330128,41.59163987,26.82258065
2908,2720171217,27,20171217,-3.2,-6.9,1.1,3.8,290.0,1022.8,0.003134615,0.409615385,0.025233974,0.012378205,27.90996785,13.78896104
2909,2720171218,27,20171218,0.3,-6.8,7.7,1.4,270.0,1021.0,0.00428013,0.608469055,0.012104235,0.031237785,44.33881579,24.91612903
